date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:33:24	109833/109833	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/menu/choice-of-crusts/new-hand-tossed	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/menu/choice-of-crusts/new-hand-tossed.html	(from https://www.dominos.co.in/)
10:33:24	119721/119721	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/menu/choice-of-crusts/classic-hand-tossed	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/menu/choice-of-crusts/classic-hand-tossed.html	(from https://www.dominos.co.in/)
10:33:24	119372/119372	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/menu/pizza-mania/golden-corn	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/menu/pizza-mania/golden-corn.html	(from https://www.dominos.co.in/)
10:33:25	109856/109856	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/menu/choice-of-toppings/extra-cheese	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/menu/choice-of-toppings/extra-cheese.html	(from https://www.dominos.co.in/)
10:33:25	101938/101938	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:03:27%20GMT	https://www.dominos.co.in/great-deals/online-pizza-coupons/dominos-wednesday-offers	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/great-deals/online-pizza-coupons/dominos-wednesday-offers.html	(from https://www.dominos.co.in/)
10:33:25	549811/549811	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:03:28%20GMT	https://www.dominos.co.in/restaurants-near-me	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/restaurants-near-me.html	(from https://www.dominos.co.in/)
10:33:26	549199/549199	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:03:28%20GMT	https://www.dominos.co.in/pizza-near-me	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/pizza-near-me.html	(from https://www.dominos.co.in/)
10:33:26	549097/549097	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:03:29%20GMT	https://www.dominos.co.in/food-near-me	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/food-near-me.html	(from https://www.dominos.co.in/)
10:33:26	549199/549199	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:03:29%20GMT	https://www.dominos.co.in/food-delivery	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/food-delivery.html	(from https://www.dominos.co.in/)
10:33:27	549097/549097	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:03:29%20GMT	https://www.dominos.co.in/italian-food	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/italian-food.html	(from https://www.dominos.co.in/)
10:33:27	549607/549607	---M-Z	200	added ('OK')	text/html	date:Wed,%2007%20Aug%202024%2005:03:29%20GMT	https://www.dominos.co.in/order-food-online	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/order-food-online.html	(from https://www.dominos.co.in/)
10:33:27	114513/114513	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/e-gift-voucher	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/e-gift-voucher.html	(from https://www.dominos.co.in/)
10:33:27	103306/103306	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/privacy-policy	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/privacy-policy.html	(from https://www.dominos.co.in/)
10:33:27	539/539	---M--	200	added ('OK')	image/png	etag:%2221b-6125e804a3d77%22	https://www.dominos.co.in/assets/fb.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/assets/fb.png	(from https://www.dominos.co.in/)
10:33:28	1045/1045	---M--	200	added ('OK')	image/png	etag:%22415-6125e804a6487%22	https://www.dominos.co.in/assets/twitter.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/assets/twitter.png	(from https://www.dominos.co.in/)
10:33:28	1096/1096	---M--	200	added ('OK')	image/png	etag:%22448-6125e804a3d77%22	https://www.dominos.co.in/assets/instagram.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/assets/instagram.png	(from https://www.dominos.co.in/)
10:33:28	1175/1175	---M--	200	added ('OK')	image/png	etag:%22497-6125e804a3d77%22	https://www.dominos.co.in/assets/You_tube.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/assets/You_tube.png	(from https://www.dominos.co.in/)
10:33:28	2624/2624	---M--	200	added ('OK')	image/png	etag:%22a40-6125e804a3d77%22	https://www.dominos.co.in/assets/hello_dominos_20210615.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/assets/hello_dominos_20210615.png	(from https://www.dominos.co.in/)
10:33:29	92884/92884	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/GET	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/GET	(from https://www.dominos.co.in/)
10:33:29	92897/92897	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/Trident/	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/Trident/index.html	(from https://www.dominos.co.in/)
10:33:30	242/242	---MCZ	200	added ('OK')	text/javascript	date:Wed,%2007%20Aug%202024%2004:35:16%20GMT	https://app.yellowmessenger.com/widget/main.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/app.yellowmessenger.com/widget/main.js	(from https://www.dominos.co.in/)
10:33:30	92878/92878	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/a	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/a	(from https://connect.facebook.net/en_US/fbevents.js)
10:33:30	92887/92887	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/POST	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/POST	(from https://connect.facebook.net/en_US/fbevents.js)
10:33:30	92917/92917	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/b.resolvedLink	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/b.resolvedLink	(from https://connect.facebook.net/en_US/fbevents.js)
10:33:31	92906/92906	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/schema.org/	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/schema.org/index.html	(from https://connect.facebook.net/en_US/fbevents.js)
10:33:31	93173/93173	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/signals/iwl.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/signals/iwl.js	(from https://connect.facebook.net/en_US/fbevents.js)
10:33:31	93588/93588	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2216d94-6125e804a6487%22	https://www.dominos.co.in/fonts/Proxima%20Nova%20Reg%20It.eot?	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/fonts/Proxima%20Nova%20Reg%20Itd41d.eot	(from https://www.dominos.co.in/styles/style1.css)
10:33:31	89732/89732	---M--	200	added ('OK')	application/font-sfnt	etag:%2215e84-6125e804a6487%22	https://www.dominos.co.in/fonts/Proxima%20Nova%20Rg%20Regular.ttf	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/fonts/Proxima%20Nova%20Rg%20Regular.ttf	(from https://www.dominos.co.in/styles/style1.css)
10:33:32	38618/38618	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2296da-6125e804a6487%22	https://www.dominos.co.in/fonts/proxima-nova-extra-bold.eot?	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/fonts/proxima-nova-extra-boldd41d.eot	(from https://www.dominos.co.in/styles/style1.css)
10:33:32	63828/63828	---M--	200	added ('OK')	application/font-sfnt	etag:%22f954-6125e804a6487%22	https://www.dominos.co.in/fonts/ProximaNova-Extrabold_0.otf	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/fonts/ProximaNova-Extrabold_0.otf	(from https://www.dominos.co.in/styles/style1.css)
10:33:32	38397/38397	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2295fd-6125e804a8b97%22	https://www.dominos.co.in/fonts/proxima-nova-semibold.eot?	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/fonts/proxima-nova-semiboldd41d.eot	(from https://www.dominos.co.in/styles/style1.css)
10:33:32	63116/63116	---M--	200	added ('OK')	application/font-sfnt	etag:%22f68c-6125e804a6487%22	https://www.dominos.co.in/fonts/ProximaNova-Semibold.otf	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/fonts/ProximaNova-Semibold.otf	(from https://www.dominos.co.in/styles/style1.css)
10:33:33	8424/8424	---M--	200	added ('OK')	image/png	etag:%2220e8-6125e804e3518%22	https://www.dominos.co.in/theme2/front/images/home/Dominos-APP-LOGO-1.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/home/Dominos-APP-LOGO-1.png	(from https://www.dominos.co.in/menu)
10:33:33	121200/121200	---M-Z	200	added ('OK')	text/css	etag:%221d970-6125e804cfc98-gzip%22	https://www.dominos.co.in/theme2/front/css/bootstrap.min.css	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/css/bootstrap.min.css	(from https://www.dominos.co.in/menu)
10:33:33	21984/21984	---MCZ	200	added ('OK')	text/css	etag:W/%22feda974a77ea5783b8be673f142b7c88%22	https://maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/maxcdn.bootstrapcdn.com/font-awesome/4.2.0/css/font-awesome.min.css	(from https://www.dominos.co.in/menu)
10:33:34	3420/3420	---M--	200	added ('OK')	image/png	etag:%22d5c-6125e80507f08%22	https://www.dominos.co.in/theme2/front/images/mobile-images/mbl-logo.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/mobile-images/mbl-logo.png	(from https://www.dominos.co.in/menu)
10:33:34	2626/2626	---M-Z	200	added ('OK')	text/css	etag:%22a42-6125e804cfc98-gzip%22	https://www.dominos.co.in/theme2/front/css/inputEffects.css	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/css/inputEffects.css	(from https://www.dominos.co.in/menu)
10:33:34	27073/27073	---M-Z	200	added ('OK')	text/css	etag:%2269c1-6125e804cfc98-gzip%22	https://www.dominos.co.in/theme2/front/css/style.min.css?ver=5	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/css/style.minb52e.css	(from https://www.dominos.co.in/menu)
10:33:34	269/269	---M-Z	200	added ('OK')	application/javascript	etag:%2210d-6125e80516969-gzip%22	https://www.dominos.co.in/theme2/front/js/header.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/header.min.js	(from https://www.dominos.co.in/menu)
10:33:34	150367/150367	---M-Z	200	added ('OK')	application/javascript	etag:%2224b5f-6125e80519079-gzip%22	https://www.dominos.co.in/theme2/front/js/jquery.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/jquery.min.js	(from https://www.dominos.co.in/menu)
10:33:35	321969/321969	---MCZ	200	added ('OK')	application/javascript	etag:%224e9b1-6125e80519079-gzip%22	https://www.dominos.co.in/theme2/front/js/jquery-ui.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/jquery-ui.min.js	(from https://www.dominos.co.in/menu)
10:33:35	37045/37045	---M-Z	200	added ('OK')	application/javascript	etag:%2290b5-6125e80516969-gzip%22	https://www.dominos.co.in/theme2/front/js/bootstrap.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/bootstrap.min.js	(from https://www.dominos.co.in/menu)
10:33:35	941/941	---M-Z	200	added ('OK')	application/javascript	etag:%223ad-6125e80516969-gzip%22	https://www.dominos.co.in/theme2/front/js/classie.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/classie.min.js	(from https://www.dominos.co.in/menu)
10:33:35	6614/6614	---M-Z	200	added ('OK')	application/javascript	etag:%2219d6-6125e80516969-gzip%22	https://www.dominos.co.in/theme2/front/js/common.js?ver=1	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/common68b3.js	(from https://www.dominos.co.in/menu)
10:33:36	93235/93235	---MC-	404	error ('Not%20Found')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/bs.serving-sys.com/BurstingPipe	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/bs.serving-sys.com/BurstingPipe	(from https://www.dominos.co.in/menu)
10:33:36	75403/75403	---M-Z	200	added ('OK')	application/javascript	etag:%22220840acac0b72605c541d1c968febe3%22	https://secure-ds.serving-sys.com/SemiCachedScripts/ebOneTag.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/secure-ds.serving-sys.com/SemiCachedScripts/ebOneTag.js	(from https://www.dominos.co.in/menu)
10:33:36	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:03:39%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/menu)
10:33:37	6678/6678	---M--	200	added ('OK')	image/png	etag:%221a16-6125e804d4ab8%22	https://www.dominos.co.in/theme2/front/images/dominos-logo-241x53.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/dominos-logo-241x53.png	(from https://www.dominos.co.in/menu)
10:33:37	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:03:39%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/menu)
10:33:37	233/233	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2007%20Aug%202024%2005:03:40%20GMT	https://www.dominos.co.in/home	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/home	(from https://www.dominos.co.in/menu)
10:33:38	125829/125829	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/menu/side-orders	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/menu/side-orders.html	(from https://www.dominos.co.in/menu)
10:33:38	119513/119513	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/menu/choice-of-toppings	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/menu/choice-of-toppings.html	(from https://www.dominos.co.in/menu)
10:33:38	121609/121609	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/menu/chicken	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/menu/chicken.html	(from https://www.dominos.co.in/menu)
10:33:39	113205/113205	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/menu/chicken-lovers-pizza	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/menu/chicken-lovers-pizza.html	(from https://www.dominos.co.in/menu)
10:33:39	119167/119167	---M-Z	200	added ('OK')	text/html	date:Tue,%2027%20Feb%202024%2015:15:48%20GMT	https://www.dominos.co.in/menu/paratha-pizza	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/menu/paratha-pizza.html	(from https://www.dominos.co.in/menu)
10:33:39	88134/88134	---M--	200	added ('OK')	text/html	etag:%2215846-6125e804ef868%22	https://www.dominos.co.in/theme2/front/images/menu-images/my-vegpizza.webp	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/menu-images/my-vegpizza.html	(from https://www.dominos.co.in/menu)
10:33:39	94684/94684	---M--	200	added ('OK')	text/html	etag:%22171dc-6125e804ef868%22	https://www.dominos.co.in/theme2/front/images/menu-images/my-nonveg.webp	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/menu-images/my-nonveg.html	(from https://www.dominos.co.in/menu)
10:33:39	88768/88768	---M--	200	added ('OK')	text/html	etag:%2215ac0-6125e804ef868%22	https://www.dominos.co.in/theme2/front/images/menu-images/my-pizzamania.webp	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/menu-images/my-pizzamania.html	(from https://www.dominos.co.in/menu)
10:33:40	20448/20448	---M--	200	added ('OK')	text/html	etag:%224fe0-6125e804ef868%22	https://www.dominos.co.in/theme2/front/images/menu-images/sides_beverages.webp	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/menu-images/sides_beverages.html	(from https://www.dominos.co.in/menu)
10:33:40	28242/28242	---M--	200	added ('OK')	text/html	etag:%226e52-6125e804ef868%22	https://www.dominos.co.in/theme2/front/images/menu-images/pasta_new.webp	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/menu-images/pasta_new.html	(from https://www.dominos.co.in/menu)
10:33:40	8012/8012	---M--	200	added ('OK')	text/html	etag:%221f4c-6125e804ef868%22	https://www.dominos.co.in/theme2/front/images/menu-images/red.webp	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/menu-images/red.html	(from https://www.dominos.co.in/menu)
10:33:41	42223/42223	---M--	200	added ('OK')	image/png	etag:%22a4ef-6125e804ef868%22	https://www.dominos.co.in/theme2/front/images/menu-images/darkred.png	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/images/menu-images/darkred.png	(from https://www.dominos.co.in/menu)
10:33:41	34485/34485	---MC-	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2007%20Aug%202024%2005:03:44%20GMT	https://www.dominos.co.in/store-locations/	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/store-locations/index.html	(from https://www.dominos.co.in/)
10:33:41	84245/84245	---M-Z	200	added ('OK')	application/javascript	etag:%2214915-6125e80516969-gzip%22	https://www.dominos.co.in/theme2/front/js/jquery-2.1.1.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/jquery-2.1.1.min.js	(from https://www.dominos.co.in/gift-vouchers)
10:33:41	8411/8411	---M-Z	200	added ('OK')	application/javascript	etag:%2220db-6125e80519079-gzip%22	https://www.dominos.co.in/theme2/front/js/jquery.waterwheelCarousel.min.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/jquery.waterwheelCarousel.min.js	(from https://www.dominos.co.in/gift-vouchers)
10:33:42	7727/7727	---M-Z	200	added ('OK')	application/javascript	etag:%221e2f-6125e80519079-gzip%22	https://www.dominos.co.in/theme2/front/js/vouchercommon.js	C:/Users/dayan/Downloads/jeeva%20and%20mansoor/mansoor/www.dominos.co.in/theme2/front/js/vouchercommon.js	(from https://www.dominos.co.in/gift-vouchers)
